Channel Accuracy: 10 Bits
Measurement Range 0...5V --> Resolution: 5V/2^10 = 4.9mV
Measured Single Channel at a Frequency of 500 Hz
Time (s)	Voltage (V)
4.968	0.3125
4.97	0.3125
4.971996	0.322265625
4.973996	0.3125
4.975996	0.322265625
4.977996	0.3076171875
4.979996	0.3173828125
4.981996	0.3125
4.983996	0.3125
4.986	0.3173828125
4.987996	0.3173828125
4.989996	0.322265625
4.991996	0.322265625
4.993996	0.3076171875
4.995996	0.3173828125
4.997996	0.3173828125
4.999996	0.3125
5.001996	0.3125
5.003996	0.3125
5.005996	0.3125
5.008	0.3173828125
5.01	0.322265625
5.012	0.3173828125
5.014	0.3173828125
5.015996	0.3125
5.017996	0.3173828125
5.019996	0.322265625
5.021996	0.3076171875
5.023996	0.322265625
5.025996	0.3125
5.027996	0.3076171875
5.029996	0.3076171875
5.031996	0.3125
5.033996	0.3125
5.035996	0.3173828125
5.037996	0.3173828125
5.039996	0.302734375
5.041996	0.3173828125
5.043996	0.322265625
5.045996	0.3173828125
5.047996	0.3173828125
5.05	0.3125
5.051996	0.322265625
5.054	0.3076171875
5.056	0.3125
5.057996	0.3173828125
5.059996	0.3173828125
5.061996	0.3125
5.063996	0.3173828125
5.065996	0.3076171875
5.067996	0.3076171875
5.069996	0.3076171875
5.071996	0.302734375
5.073996	0.3125
5.075996	0.3076171875
5.077996	0.3173828125
5.079996	0.3076171875
5.081996	0.3125
5.083996	0.3173828125
5.085996	0.3076171875
5.087996	0.3125
5.089996	0.3125
5.092	0.322265625
5.093996	0.3076171875
5.096	0.302734375
5.098	0.302734375
5.099996	0.3173828125
5.101996	0.3076171875
5.103996	0.3125
5.105996	0.3125
5.107996	0.3125
5.109996	0.3076171875
5.111996	0.3076171875
5.114	0.3125
5.115996	0.3076171875
5.117996	0.3076171875
5.119996	0.3076171875
5.121996	0.302734375
5.123996	0.3076171875
5.125996	0.322265625
5.127996	0.3076171875
5.129996	0.3173828125
5.131996	0.3173828125
5.133996	0.3173828125
5.136	0.3125
5.138	0.3125
5.14	0.3173828125
5.142	0.3173828125
5.143996	0.3076171875
5.145996	0.3076171875
5.147996	0.3125
5.149996	0.3125
5.151996	0.302734375
5.153996	0.302734375
5.155996	0.3173828125
5.157996	0.3173828125
5.159996	0.302734375
5.161996	0.3076171875
5.163996	0.3173828125
5.165996	0.3173828125
5.167996	0.3125
5.169996	0.3173828125
5.171996	0.3173828125
5.173996	0.3173828125
5.175996	0.3076171875
5.178	0.322265625
5.179996	0.3076171875
5.182	0.3125
5.184	0.3125
5.185996	0.3125
5.187996	0.302734375
5.189996	0.3173828125
5.191996	0.3076171875
5.193996	0.3076171875
5.195996	0.3125
5.197996	0.3125
5.199996	0.3076171875
5.201996	0.3173828125
5.203996	0.3076171875
5.205996	0.3173828125
5.207996	0.3125
5.209996	0.3076171875
5.211996	0.3173828125
5.213996	0.3173828125
5.215996	0.3125
5.217996	0.3076171875
5.22	0.3076171875
5.221996	0.3125
5.224	0.322265625
5.226	0.3125
5.227996	0.3125
5.229996	0.3076171875
5.231996	0.3125
5.233996	0.3076171875
5.235996	0.3076171875
5.237996	0.322265625
5.239996	0.3076171875
5.242	0.3173828125
5.243996	0.3125
5.245996	0.3076171875
5.247996	0.3173828125
5.249996	0.3076171875
5.251996	0.3076171875
5.253996	0.3125
5.255996	0.3173828125
5.257996	0.3125
5.259996	0.3173828125
5.261996	0.3076171875
5.264	0.3173828125
5.266	0.3076171875
5.268	0.3125
5.27	0.322265625
5.271996	0.3125
5.273996	0.3076171875
5.275996	0.322265625
5.277996	0.3173828125
5.279996	0.3076171875
5.281996	0.3125
5.283996	0.3076171875
5.285996	0.3125
5.287996	0.3076171875
5.289996	0.3125
5.291996	0.3173828125
5.293996	0.322265625
5.295996	0.3076171875
5.297996	0.302734375
5.299996	0.3125
5.301996	0.3125
5.303996	0.302734375
5.306	0.322265625
5.307996	0.3076171875
5.31	0.3173828125
5.312	0.3125
5.313996	0.3173828125
5.315996	0.3125
5.317996	0.3076171875
5.319996	0.3076171875
5.321996	0.3076171875
5.323996	0.3173828125
5.325996	0.3173828125
5.327996	0.3125
5.329996	0.3076171875
5.331996	0.3173828125
5.333996	0.3076171875
5.335996	0.3125
5.337996	0.302734375
5.339996	0.3173828125
5.341996	0.302734375
5.343996	0.3173828125
5.345996	0.3076171875
5.348	0.3125
5.349996	0.3173828125
5.352	0.3173828125
5.354	0.3125
5.355996	0.3125
5.357996	0.3125
5.359996	0.3173828125
5.361996	0.3076171875
5.363996	0.3125
5.365996	0.3173828125
5.367996	0.3173828125
5.37	0.302734375
5.371996	0.3173828125
5.373996	0.3076171875
5.375996	0.3076171875
5.377996	0.3125
5.379996	0.302734375
5.381996	0.3125
5.383996	0.3125
5.385996	0.3076171875
5.387996	0.322265625
5.389996	0.3076171875
5.392	0.3173828125
5.394	0.3076171875
5.396	0.322265625
5.398	0.3173828125
5.399996	0.3125
5.401996	0.3173828125
5.403996	0.302734375
5.405996	0.3173828125
5.407996	0.3125
5.409996	0.3173828125
5.411996	0.3173828125
5.413996	0.322265625
5.415996	0.3125
5.417996	0.3173828125
5.419996	0.3173828125
5.421996	0.3173828125
5.423996	0.3173828125
5.425996	0.3173828125
5.427996	0.3173828125
5.429996	0.3076171875
5.431996	0.3076171875
5.434	0.3076171875
5.435996	0.3173828125
5.438	0.3125
5.44	0.3076171875
5.441996	0.3076171875
5.443996	0.302734375
5.445996	0.3076171875
5.447996	0.3076171875
5.449996	0.3076171875
5.451996	0.3125
5.453996	0.3125
5.455996	0.3076171875
5.457996	0.3076171875
5.459996	0.322265625
5.461996	0.3076171875
5.463996	0.3173828125
5.465996	0.3173828125
5.467996	0.3173828125
5.469996	0.3125
5.471996	0.3076171875
5.473996	0.322265625
5.476	0.3125
5.477996	0.322265625
5.48	0.3173828125
5.482	0.3125
5.483996	0.3076171875
5.485996	0.3076171875
5.487996	0.3173828125
5.489996	0.302734375
5.491996	0.3173828125
5.493996	0.302734375
5.495996	0.302734375
5.498	0.3076171875
5.499996	0.3125
5.501996	0.3173828125
5.503996	0.3125
5.505996	0.3076171875
5.507996	0.3125
5.509996	0.3125
5.511996	0.322265625
5.513996	0.3125
5.515996	0.3076171875
5.517996	0.3076171875
5.52	0.3125
5.522	0.3173828125
5.524	0.3125
5.526	0.3076171875
5.527996	0.3173828125
5.529996	0.3173828125
5.531996	0.3076171875
5.533996	0.3076171875
5.535996	0.3076171875
5.537996	0.322265625
5.539996	0.3173828125
5.541996	0.322265625
5.543996	0.302734375
5.545996	0.3076171875
5.547996	0.3125
5.549996	0.3125
5.551996	0.3076171875
5.553996	0.322265625
5.555996	0.3125
5.557996	0.302734375
5.559996	0.3173828125
5.562	0.3076171875
5.563996	0.3173828125
5.566	0.3125
5.568	0.3125
5.569996	0.3125
5.571996	0.302734375
5.573996	0.322265625
5.575996	0.322265625
5.577996	0.3173828125
5.579996	0.3173828125
5.581996	0.3173828125
5.583996	0.3125
5.585996	0.302734375
5.587996	0.3076171875
5.589996	0.3173828125
5.591996	0.3076171875
5.593996	0.3125
5.595996	0.322265625
5.597996	0.3173828125
5.599996	0.3076171875
5.601996	0.3173828125
5.604	0.3076171875
5.605996	0.322265625
5.608	0.3076171875
5.61	0.3173828125
5.611996	0.302734375
5.613996	0.3173828125
5.615996	0.3125
5.617996	0.3173828125
5.619996	0.302734375
5.621996	0.3173828125
5.623996	0.3173828125
5.626	0.3173828125
5.627996	0.3125
5.629996	0.3173828125
5.631996	0.3173828125
5.633996	0.3173828125
5.635996	0.3173828125
5.637996	0.302734375
5.639996	0.3173828125
5.641996	0.302734375
5.643996	0.322265625
5.645996	0.3076171875
5.648	0.3125
5.65	0.3076171875
5.652	0.322265625
5.654	0.3125
5.655996	0.3076171875
5.657996	0.3173828125
5.659996	0.3173828125
5.661996	0.3076171875
5.663996	0.3173828125
5.665996	0.3076171875
5.667996	0.302734375
5.669996	0.3125
5.671996	0.3173828125
5.673996	0.3125
5.675996	0.3125
5.677996	0.3076171875
5.679996	0.3076171875
5.681996	0.3125
5.683996	0.3173828125
5.685996	0.3125
5.687996	0.3173828125
5.69	0.3076171875
5.691996	0.3125
5.694	0.3076171875
5.696	0.3076171875
5.697996	0.3173828125
5.699996	0.3125
5.701996	0.3125
5.703996	0.3173828125
5.705996	0.3125
5.707996	0.3125
5.709996	0.3125
5.711996	0.3125
5.713996	0.3125
5.715996	0.3173828125
5.717996	0.3076171875
5.719996	0.3076171875
5.721996	0.322265625
5.723996	0.3173828125
5.725996	0.3173828125
5.727996	0.3076171875
5.729996	0.3125
5.732	0.3076171875
5.733996	0.3076171875
5.736	0.3076171875
5.738	0.3076171875
5.739996	0.3173828125
5.741996	0.322265625
5.743996	0.3125
5.745996	0.322265625
5.747996	0.3173828125
5.749996	0.3076171875
5.751996	0.3173828125
5.754	0.302734375
5.755996	0.3125
5.757996	0.3076171875
5.759996	0.302734375
5.761996	0.302734375
5.763996	0.3125
5.765996	0.3076171875
5.767996	0.3076171875
5.769996	0.3125
5.771996	0.3076171875
5.773996	0.3076171875
5.776	0.3076171875
5.778	0.3173828125
5.78	0.3173828125
5.782	0.3125
5.783996	0.3125
5.785996	0.3125
5.787996	0.3125
5.789996	0.3125
5.791996	0.302734375
5.793996	0.3076171875
5.795996	0.3076171875
5.797996	0.3076171875
5.799996	0.3173828125
5.801996	0.3125
5.803996	0.322265625
5.805996	0.3125
5.807996	0.302734375
5.809996	0.302734375
5.811996	0.3125
5.813996	0.3076171875
5.815996	0.3173828125
5.818	0.3125
5.819996	0.3125
5.822	0.322265625
5.824	0.3076171875
5.825996	0.3125
5.827996	0.3125
5.829996	0.3173828125
5.831996	0.322265625
5.833996	0.3076171875
5.835996	0.322265625
5.837996	0.3076171875
5.839996	0.3125
5.841996	0.3076171875
5.843996	0.302734375
5.845996	0.302734375
5.847996	0.3173828125
5.849996	0.3173828125
5.851996	0.3125
5.853996	0.3173828125
5.855996	0.3125
5.857996	0.3125
5.86	0.3076171875
5.861996	0.3125
5.864	0.322265625
5.866	0.322265625
5.867996	0.3173828125
5.869996	0.302734375
5.871996	0.3125
5.873996	0.3076171875
5.875996	0.3076171875
5.877996	0.3125
5.879996	0.3173828125
5.882	0.3173828125
5.883996	0.3173828125
5.885996	0.3076171875
5.887996	0.3125
5.889996	0.3173828125
5.891996	0.322265625
5.893996	0.322265625
5.895996	0.3125
5.897996	0.3125
5.899996	0.3076171875
5.901996	0.3125
5.904	0.3125
5.906	0.3076171875
5.908	0.3173828125
5.91	0.3125
5.911996	0.3076171875
5.913996	0.3076171875
5.915996	0.3076171875
5.917996	0.3076171875
5.919996	0.3173828125
5.921996	0.3173828125
5.923996	0.3173828125
5.925996	0.3173828125
5.927996	0.3173828125
5.929996	0.3076171875
5.931996	0.3125
5.933996	0.3076171875
5.935996	0.3125
5.937996	0.3076171875
5.939996	0.322265625
5.941996	0.3125
5.943996	0.3125
5.946	0.302734375
5.947996	0.3076171875
5.95	0.3173828125
5.952	0.3173828125
5.953996	0.302734375
5.955996	0.3076171875
5.957996	0.3173828125
5.959996	0.3173828125
5.961996	0.3125
5.963996	0.3076171875
5.965996	0.3173828125
5.967996	0.3125
5.969996	0.3076171875
5.971996	0.3173828125
5.973996	0.322265625
5.975996	0.302734375
5.977996	0.3076171875
5.979996	0.302734375
5.981996	0.3076171875
5.983996	0.3076171875
5.985996	0.322265625
5.988	0.3076171875
5.989996	0.3125
5.992	0.3076171875
5.994	0.3173828125
5.995996	0.302734375
5.997996	0.3076171875
5.999996	0.3173828125
6.001996	0.3125
6.003996	0.3173828125
6.005996	0.3173828125
6.007996	0.3125
6.01	0.302734375
6.011996	0.3076171875
6.013996	0.3173828125
6.015996	0.3125
6.017996	0.3125
6.019996	0.3125
6.021996	0.3173828125
6.023996	0.3076171875
6.025996	0.302734375
6.027996	0.3076171875
6.029996	0.302734375
6.032	0.322265625
6.034	0.322265625
6.036	0.3125
6.038	0.3173828125
6.039996	0.3173828125
6.041996	0.3173828125
6.043996	0.302734375
6.045996	0.3173828125
6.047996	0.3125
6.049996	0.3173828125
6.051996	0.3125
6.053996	0.3125
6.055996	0.3125
6.057996	0.3125
6.059996	0.3173828125
6.061996	0.3173828125
6.063996	0.3173828125
6.065996	0.3125
6.067996	0.3076171875
6.069996	0.3173828125
6.071996	0.322265625
6.074	0.322265625
6.075996	0.3173828125
6.078	0.3173828125
6.08	0.3173828125
6.081996	0.3076171875
6.083996	0.3125
6.085996	0.3076171875
6.087996	0.3076171875
6.089996	0.322265625
6.091996	0.302734375
6.093996	0.3173828125
6.095996	0.302734375
6.097996	0.302734375
6.099996	0.3125
6.101996	0.3173828125
6.103996	0.3076171875
6.105996	0.3076171875
6.107996	0.3173828125
6.109996	0.3125
6.111996	0.322265625
6.113996	0.3076171875
6.116	0.3076171875
6.117996	0.3173828125
6.12	0.3173828125
6.122	0.3076171875
6.123996	0.3125
6.125996	0.302734375
6.127996	0.302734375
6.129996	0.322265625
6.131996	0.3076171875
6.133996	0.3125
6.135996	0.322265625
6.138	0.3173828125
6.139996	0.3173828125
6.141996	0.3076171875
6.143996	0.3173828125
6.145996	0.3173828125
6.147996	0.3125
6.149996	0.3076171875
6.151996	0.3125
6.153996	0.3125
6.155996	0.322265625
6.157996	0.3125
6.16	0.3076171875
6.162	0.3125
6.164	0.3076171875
6.166	0.3125
6.167996	0.3173828125
6.169996	0.3173828125
6.171996	0.3125
6.173996	0.3076171875
6.175996	0.3076171875
6.177996	0.3076171875
6.179996	0.3076171875
6.181996	0.3173828125
6.183996	0.3125
6.185996	0.3173828125
6.187996	0.3076171875
6.189996	0.3125
6.191996	0.3125
6.193996	0.3076171875
6.195996	0.3125
6.197996	0.3125
6.199996	0.3076171875
6.202	0.322265625
6.203996	0.3125
6.206	0.3125
6.208	0.3125
6.209996	0.3125
6.211996	0.3125
6.213996	0.3173828125
6.215996	0.3125
6.217996	0.3076171875
6.219996	0.3125
6.221996	0.3076171875
6.223996	0.3076171875
6.225996	0.3173828125
6.227996	0.3076171875
6.229996	0.302734375
6.231996	0.3076171875
6.233996	0.3173828125
6.235996	0.302734375
6.237996	0.3076171875
6.239996	0.302734375
6.241996	0.3076171875
6.244	0.3125
6.245996	0.3076171875
6.248	0.3076171875
6.25	0.3076171875
6.251996	0.3076171875
6.253996	0.302734375
6.255996	0.3125
6.257996	0.3125
6.259996	0.3125
6.261996	0.3125
6.263996	0.3076171875
6.266	0.3173828125
6.267996	0.322265625
6.269996	0.3173828125
6.271996	0.3173828125
6.273996	0.3076171875
6.275996	0.3125
6.277996	0.3173828125
6.279996	0.3076171875
6.281996	0.3076171875
6.283996	0.3173828125
6.285996	0.3173828125
6.288	0.3076171875
6.29	0.322265625
6.292	0.3076171875
6.294	0.3173828125
6.295996	0.3076171875
6.297996	0.3125
6.299996	0.3076171875
6.301996	0.3173828125
6.303996	0.3173828125
6.305996	0.3076171875
6.307996	0.3076171875
6.309996	0.3076171875
6.311996	0.3173828125
6.313996	0.3125
6.315996	0.3076171875
6.317996	0.3173828125
6.319996	0.3076171875
6.321996	0.3125
6.323996	0.3076171875
6.325996	0.3125
6.327996	0.322265625
6.33	0.3076171875
6.331996	0.3076171875
6.334	0.3173828125
6.336	0.3173828125
6.337996	0.3076171875
6.339996	0.3125
6.341996	0.322265625
6.343996	0.3076171875
6.345996	0.3173828125
6.347996	0.322265625
6.349996	0.322265625
6.351996	0.3173828125
6.353996	0.3125
6.355996	0.3125
6.357996	0.3125
6.359996	0.3173828125
6.361996	0.3076171875
6.363996	0.322265625
6.365996	0.3173828125
6.367996	0.3076171875
6.369996	0.3125
6.372	0.3076171875
6.373996	0.3076171875
6.376	0.3076171875
6.378	0.3076171875
6.379996	0.3076171875
6.381996	0.3173828125
6.383996	0.302734375
6.385996	0.322265625
6.387996	0.3076171875
6.389996	0.302734375
6.391996	0.3173828125
6.394	0.3076171875
6.395996	0.3076171875
6.397996	0.3125
6.399996	0.322265625
6.401996	0.3125
6.403996	0.3076171875
6.405996	0.302734375
6.407996	0.3125
6.409996	0.302734375
6.411996	0.3076171875
6.413996	0.3173828125
6.416	0.3125
6.418	0.3173828125
6.42	0.3173828125
6.422	0.3076171875
6.423996	0.3125
6.425996	0.3076171875
6.427996	0.3076171875
6.429996	0.302734375
6.431996	0.3173828125
6.433996	0.322265625
6.435996	0.3076171875
6.437996	0.3076171875
6.439996	0.3076171875
6.441996	0.302734375
6.443996	0.302734375
6.445996	0.3076171875
6.447996	0.3125
6.449996	0.3125
6.451996	0.3125
6.453996	0.3173828125
6.455996	0.3173828125
6.458	0.3173828125
6.459996	0.3173828125
6.462	0.3173828125
6.464	0.3076171875
6.465996	0.3125
6.467996	0.3173828125
6.469996	0.3125
6.471996	0.3173828125
6.473996	0.3076171875
6.475996	0.3125
6.477996	0.3125
6.479996	0.322265625
6.481996	0.3076171875
6.483996	0.3173828125
6.485996	0.3076171875
6.487996	0.322265625
6.489996	0.3076171875
6.491996	0.3076171875
6.493996	0.3125
6.495996	0.3125
6.497996	0.3076171875
6.5	0.302734375
6.501996	0.3076171875
6.504	0.3076171875
6.506	0.3173828125
6.507996	0.302734375
6.509996	0.3125
6.511996	0.3125
6.513996	0.3125
6.515996	0.3076171875
6.517996	0.3125
6.519996	0.3173828125
6.522	0.3076171875
6.523996	0.3076171875
6.525996	0.3076171875
6.527996	0.3125
6.529996	0.3076171875
6.531996	0.3173828125
6.533996	0.3125
6.535996	0.3173828125
6.537996	0.3125
6.539996	0.3125
6.541996	0.3173828125
6.544	0.3173828125
6.546	0.3076171875
6.548	0.3076171875
6.55	0.3076171875
6.551996	0.3125
6.553996	0.3125
6.555996	0.302734375
6.557996	0.3173828125
6.559996	0.3125
6.561996	0.3125
6.563996	0.3076171875
6.565996	0.3173828125
6.567996	0.3125
6.569996	0.3076171875
6.571996	0.3173828125
6.573996	0.3125
6.575996	0.3076171875
6.577996	0.3125
6.579996	0.322265625
6.581996	0.3076171875
6.583996	0.322265625
6.586	0.322265625
6.587996	0.3173828125
6.59	0.3173828125
6.592	0.322265625
6.593996	0.3125
6.595996	0.322265625
6.597996	0.3076171875
6.599996	0.3125
6.601996	0.3076171875
6.603996	0.3125
6.605996	0.3076171875
6.607996	0.3173828125
6.609996	0.3173828125
6.611996	0.3173828125
6.613996	0.3173828125
6.615996	0.3173828125
6.617996	0.3076171875
6.619996	0.3125
6.621996	0.2978515625
6.623996	0.3173828125
6.625996	0.3076171875
6.628	0.322265625
6.629996	0.3125
6.632	0.3173828125
6.634	0.3076171875
6.635996	0.3173828125
6.637996	0.302734375
6.639996	0.3125
6.641996	0.322265625
6.643996	0.3076171875
6.645996	0.3125
6.647996	0.3173828125
6.65	0.3125
6.651996	0.3173828125
6.653996	0.322265625
6.655996	0.3125
6.657996	0.3125
6.659996	0.3076171875
6.661996	0.3173828125
6.663996	0.322265625
6.665996	0.3173828125
6.667996	0.3076171875
6.669996	0.3076171875
6.672	0.3076171875
6.674	0.3125
6.676	0.3125
6.678	0.3076171875
6.679996	0.3125
6.681996	0.3173828125
6.683996	0.3076171875
6.685996	0.3173828125
6.687996	0.3173828125
6.689996	0.3125
6.691996	0.3076171875
6.693996	0.3125
6.695996	0.3125
6.697996	0.3125
6.699996	0.3125
6.701996	0.302734375
6.703996	0.3125
6.705996	0.3125
6.707996	0.3125
6.709996	0.3125
6.711996	0.322265625
6.714	0.3076171875
6.715996	0.3173828125
6.718	0.3125
6.72	0.3173828125
6.721996	0.3076171875
6.723996	0.3125
6.725996	0.3125
6.727996	0.3076171875
6.729996	0.3173828125
6.731996	0.3173828125
6.733996	0.302734375
6.735996	0.302734375
6.737996	0.3125
6.739996	0.3173828125
6.741996	0.3076171875
6.743996	0.3076171875
6.745996	0.3076171875
6.747996	0.3076171875
6.749996	0.3173828125
6.751996	0.3076171875
6.753996	0.3125
6.756	0.3125
6.757996	0.3076171875
6.76	0.3076171875
6.762	0.3173828125
6.763996	0.3076171875
6.765996	0.3076171875
6.767996	0.3125
6.769996	0.3125
6.771996	0.3125
6.773996	0.322265625
6.775996	0.3125
6.778	0.302734375
6.779996	0.3076171875
6.781996	0.3076171875
6.783996	0.3125
6.785996	0.3173828125
6.787996	0.3125
6.789996	0.3076171875
6.791996	0.3125
6.793996	0.3125
6.795996	0.302734375
6.797996	0.3076171875
6.8	0.3076171875
6.802	0.3173828125
6.804	0.3125
6.806	0.3173828125
6.807996	0.302734375
6.809996	0.302734375
6.811996	0.3125
6.813996	0.3076171875
6.815996	0.3125
6.817996	0.3076171875
6.819996	0.3076171875
6.821996	0.3173828125
6.823996	0.3125
6.825996	0.3076171875
6.827996	0.3125
6.829996	0.3125
6.831996	0.3173828125
6.833996	0.3076171875
6.835996	0.3173828125
6.837996	0.3076171875
6.839996	0.3173828125
6.842	0.322265625
6.843996	0.3125
6.846	0.3125
6.848	0.3173828125
6.849996	0.3125
6.851996	0.3076171875
6.853996	0.3125
6.855996	0.3125
6.857996	0.3076171875
6.859996	0.322265625
6.861996	0.302734375
6.863996	0.3173828125
6.865996	0.3173828125
6.867996	0.3173828125
6.869996	0.3125
6.871996	0.3125
6.873996	0.322265625
6.875996	0.3173828125
6.877996	0.3173828125
6.879996	0.3173828125
6.881996	0.3125
6.884	0.3125
6.885996	0.3125
6.888	0.3125
6.89	0.3173828125
6.891996	0.3076171875
6.893996	0.322265625
6.895996	0.3076171875
6.897996	0.3076171875
6.899996	0.3173828125
6.901996	0.3173828125
6.903996	0.3125
6.906	0.3173828125
6.907996	0.3125
6.909996	0.3076171875
6.911996	0.3125
6.913996	0.3173828125
6.915996	0.3125
6.917996	0.3173828125
6.919996	0.3173828125
6.921996	0.3125
6.923996	0.3125
6.925996	0.3076171875
6.928	0.3125
6.93	0.322265625
6.932	0.3125
6.934	0.3125
6.935996	0.3125
6.937996	0.3125
6.939996	0.3076171875
6.941996	0.322265625
6.943996	0.3076171875
6.945996	0.3076171875
6.947996	0.322265625
6.949996	0.3076171875
6.951996	0.3125
6.953996	0.3173828125
6.955996	0.3076171875
6.957996	0.3173828125
6.959996	0.3173828125
6.961996	0.322265625
6.963996	0.3076171875
6.965996	0.3125
6.967996	0.3173828125
6.97	0.3076171875
6.971996	0.3125
6.974	0.3076171875
6.976	0.3173828125
6.977996	0.322265625
6.979996	0.3076171875
6.981996	0.3173828125
6.983996	0.3173828125
6.985996	0.3173828125
6.987996	0.3125
6.989996	0.3076171875
6.991996	0.3125
6.993996	0.3125
6.995996	0.3076171875
6.997996	0.3076171875
6.999996	0.3125
7.001996	0.3125
7.003996	0.3173828125
7.005996	0.3125
7.007996	0.3173828125
7.009996	0.3173828125
7.012	0.3173828125
7.013996	0.3125
7.016	0.3125
7.018	0.3125
7.019996	0.322265625
7.021996	0.3076171875
7.023996	0.3125
7.025996	0.3076171875
7.027996	0.322265625
7.029996	0.3173828125
7.031996	0.3125
7.034	0.3125
7.035996	0.302734375
7.037996	0.3173828125
7.039996	0.302734375
7.041996	0.3076171875
7.043996	0.3173828125
7.045996	0.3173828125
7.047996	0.3076171875
7.049996	0.3076171875
7.051996	0.3076171875
7.053996	0.3125
7.056	0.302734375
7.058	0.3173828125
7.06	0.3125
7.062	0.3125
7.063996	0.3076171875
7.065996	0.322265625
7.067996	0.3173828125
7.069996	0.3125
7.071996	0.3125
7.073996	0.3173828125
7.075996	0.322265625
7.077996	0.302734375
7.079996	0.3076171875
7.081996	0.3076171875
7.083996	0.3173828125
7.085996	0.3173828125
7.087996	0.3076171875
7.089996	0.3173828125
7.091996	0.322265625
7.093996	0.302734375
7.095996	0.302734375
7.098	0.322265625
7.099996	0.3125
7.102	0.3076171875
7.104	0.3173828125
7.105996	0.3125
7.107996	0.322265625
7.109996	0.3125
7.111996	0.302734375
7.113996	0.3125
7.115996	0.322265625
7.117996	0.3125
7.119996	0.3125
7.121996	0.3076171875
7.123996	0.3173828125
7.125996	0.3173828125
7.127996	0.302734375
7.129996	0.3173828125
7.131996	0.3076171875
7.133996	0.3173828125
7.135996	0.3173828125
7.137996	0.3173828125
7.14	0.3125
7.141996	0.3173828125
7.144	0.3076171875
7.146	0.3076171875
7.147996	0.3125
7.149996	0.3076171875
7.151996	0.3076171875
7.153996	0.322265625
7.155996	0.3125
7.157996	0.3076171875
7.159996	0.3173828125
7.162	0.3173828125
7.163996	0.3173828125
7.165996	0.3076171875
7.167996	0.3173828125
7.169996	0.3125
7.171996	0.3173828125
7.173996	0.3125
7.175996	0.3173828125
7.177996	0.3076171875
7.179996	0.3125
7.181996	0.3125
7.184	0.3173828125
7.186	0.3125
7.188	0.3173828125
7.19	0.3125
7.191996	0.302734375
7.193996	0.3076171875
7.195996	0.3076171875
7.197996	0.3173828125
7.199996	0.3125
7.201996	0.3125
7.203996	0.3173828125
7.205996	0.3125
7.207996	0.3125
7.209996	0.3125
7.211996	0.3173828125
7.213996	0.3076171875
7.215996	0.3076171875
7.217996	0.3125
7.219996	0.302734375
7.221996	0.3076171875
7.223996	0.3125
7.226	0.302734375
7.227996	0.3125
7.23	0.3125
7.232	0.3125
7.233996	0.3173828125
7.235996	0.3173828125
7.237996	0.3173828125
7.239996	0.3125
7.241996	0.3076171875
7.243996	0.3076171875
7.245996	0.3173828125
7.247996	0.3173828125
7.249996	0.3173828125
7.251996	0.3076171875
7.253996	0.3173828125
7.255996	0.3125
7.257996	0.3173828125
7.259996	0.3125
7.261996	0.3125
7.263996	0.3125
7.265996	0.3125
7.268	0.3076171875
7.269996	0.322265625
7.272	0.3173828125
7.274	0.3125
7.275996	0.3173828125
7.277996	0.3125
7.279996	0.3076171875
7.281996	0.3173828125
7.283996	0.3173828125
7.285996	0.3076171875
7.287996	0.3173828125
7.29	0.3125
7.291996	0.3173828125
7.293996	0.3125
7.295996	0.3125
7.297996	0.3076171875
7.299996	0.302734375
7.301996	0.322265625
7.303996	0.322265625
7.305996	0.3173828125
7.307996	0.3125
7.309996	0.3125
7.312	0.3125
7.314	0.3125
7.316	0.3173828125
7.318	0.322265625
7.319996	0.3173828125
7.321996	0.3076171875
7.323996	0.322265625
7.325996	0.3125
7.327996	0.3125
7.329996	0.3076171875
7.331996	0.3173828125
7.333996	0.3125
7.335996	0.3173828125
7.337996	0.3173828125
7.339996	0.3076171875
7.341996	0.3076171875
7.343996	0.3076171875
7.345996	0.3173828125
7.347996	0.3125
7.349996	0.3125
7.351996	0.302734375
7.354	0.3076171875
7.355996	0.3125
7.358	0.302734375
7.36	0.3076171875
7.361996	0.3125
7.363996	0.3173828125
7.365996	0.3125
7.367996	0.3125
7.369996	0.3173828125
7.371996	0.3076171875
7.373996	0.3125
7.375996	0.3076171875
7.377996	0.3076171875
7.379996	0.302734375
7.381996	0.322265625
7.383996	0.3125
7.385996	0.3173828125
7.387996	0.3125
7.389996	0.322265625
7.391996	0.3173828125
7.393996	0.3173828125
7.396	0.3076171875
7.397996	0.3125
7.4	0.322265625
7.402	0.3173828125
7.403996	0.3125
7.405996	0.3173828125
7.407996	0.3125
7.409996	0.3125
7.411996	0.3125
7.413996	0.3125
7.415996	0.3076171875
7.418	0.3125
7.419996	0.3125
7.421996	0.322265625
7.423996	0.3076171875
7.425996	0.3076171875
7.427996	0.3076171875
7.429996	0.3173828125
7.431996	0.322265625
7.433996	0.3125
7.435996	0.3076171875
7.437996	0.3173828125
7.44	0.3076171875
7.442	0.3076171875
7.444	0.3173828125
7.446	0.302734375
7.447996	0.3125
7.449996	0.3173828125
7.451996	0.3076171875
7.453996	0.3076171875
7.455996	0.3125
7.457996	0.3076171875
7.459996	0.3173828125
7.461996	0.3076171875
7.463996	0.3076171875
7.465996	0.3125
7.467996	0.3125
7.469996	0.3173828125
7.471996	0.302734375
7.473996	0.3076171875
7.475996	0.3173828125
