Channel Accuracy: 10 Bits
Measurement Range 0...5V --> Resolution: 5V/2^10 = 4.9mV
Measured Single Channel at a Frequency of 500 Hz
Time (s)	Voltage (V)
5.129996	0.390625
5.131996	0.3857421875
5.133996	0.4052734375
5.135996	0.3955078125
5.137996	0.400390625
5.139996	0.3955078125
5.141996	0.400390625
5.143996	0.3857421875
5.145996	0.400390625
5.147996	0.3955078125
5.149996	0.400390625
5.151996	0.390625
5.153996	0.4052734375
5.155996	0.400390625
5.158	0.390625
5.159996	0.3955078125
5.162	0.3955078125
5.164	0.400390625
5.165996	0.390625
5.167996	0.3857421875
5.169996	0.3955078125
5.171996	0.400390625
5.173996	0.400390625
5.175996	0.390625
5.177996	0.3955078125
5.179996	0.400390625
5.181996	0.3857421875
5.183996	0.400390625
5.185996	0.3955078125
5.187996	0.3955078125
5.189996	0.3955078125
5.191996	0.3955078125
5.193996	0.390625
5.195996	0.400390625
5.197996	0.400390625
5.2	0.3955078125
5.201996	0.400390625
5.204	0.400390625
5.206	0.3955078125
5.207996	0.3955078125
5.209996	0.400390625
5.211996	0.4052734375
5.213996	0.3955078125
5.215996	0.400390625
5.217996	0.3955078125
5.219996	0.400390625
5.221996	0.3955078125
5.223996	0.390625
5.225996	0.400390625
5.227996	0.4052734375
5.229996	0.3955078125
5.231996	0.400390625
5.233996	0.3955078125
5.235996	0.3955078125
5.237996	0.390625
5.239996	0.3955078125
5.241996	0.3955078125
5.244	0.400390625
5.246	0.400390625
5.248	0.400390625
5.25	0.3955078125
5.251996	0.390625
5.253996	0.3955078125
5.255996	0.400390625
5.257996	0.3955078125
5.259996	0.3955078125
5.261996	0.3955078125
5.263996	0.3955078125
5.265996	0.400390625
5.267996	0.400390625
5.269996	0.3955078125
5.271996	0.3955078125
5.273996	0.390625
5.275996	0.3955078125
5.277996	0.3955078125
5.279996	0.400390625
5.281996	0.3955078125
5.283996	0.3955078125
5.286	0.390625
5.287996	0.400390625
5.29	0.3955078125
5.292	0.3857421875
5.293996	0.3955078125
5.295996	0.400390625
5.297996	0.400390625
5.299996	0.400390625
5.301996	0.3955078125
5.303996	0.390625
5.305996	0.400390625
5.307996	0.400390625
5.309996	0.3955078125
5.311996	0.400390625
5.313996	0.400390625
5.315996	0.3955078125
5.317996	0.3955078125
5.319996	0.400390625
5.321996	0.3955078125
5.323996	0.400390625
5.325996	0.3955078125
5.328	0.400390625
5.329996	0.400390625
5.332	0.400390625
5.334	0.400390625
5.335996	0.390625
5.337996	0.3955078125
5.339996	0.400390625
5.341996	0.390625
5.343996	0.390625
5.345996	0.400390625
5.347996	0.3857421875
5.349996	0.400390625
5.351996	0.3857421875
5.353996	0.400390625
5.355996	0.4052734375
5.357996	0.400390625
5.359996	0.400390625
5.361996	0.3955078125
5.363996	0.3955078125
5.365996	0.3955078125
5.367996	0.390625
5.369996	0.400390625
5.372	0.4052734375
5.374	0.4052734375
5.376	0.390625
5.378	0.390625
5.379996	0.400390625
5.381996	0.390625
5.383996	0.3955078125
5.385996	0.400390625
5.387996	0.4052734375
5.389996	0.3955078125
5.391996	0.400390625
5.393996	0.400390625
5.395996	0.3955078125
5.397996	0.400390625
5.399996	0.390625
5.401996	0.3955078125
5.403996	0.3955078125
5.405996	0.400390625
5.407996	0.3955078125
5.409996	0.390625
5.411996	0.3955078125
5.414	0.3955078125
5.415996	0.3857421875
5.418	0.400390625
5.42	0.390625
5.421996	0.400390625
5.423996	0.3955078125
5.425996	0.4052734375
5.427996	0.3955078125
5.429996	0.400390625
5.431996	0.3955078125
5.433996	0.390625
5.435996	0.400390625
5.437996	0.3955078125
5.439996	0.390625
5.441996	0.3955078125
5.443996	0.390625
5.445996	0.400390625
5.447996	0.400390625
5.449996	0.3857421875
5.451996	0.3955078125
5.453996	0.3955078125
5.456	0.400390625
5.457996	0.3857421875
5.46	0.400390625
5.462	0.400390625
5.463996	0.41015625
5.465996	0.3955078125
5.467996	0.400390625
5.469996	0.3955078125
5.471996	0.3955078125
5.473996	0.400390625
5.475996	0.400390625
5.477996	0.400390625
5.479996	0.3955078125
5.481996	0.3955078125
5.483996	0.390625
5.485996	0.3955078125
5.487996	0.4052734375
5.489996	0.390625
5.491996	0.400390625
5.493996	0.400390625
5.495996	0.3955078125
5.497996	0.3955078125
5.5	0.400390625
5.502	0.4052734375
5.504	0.400390625
5.506	0.400390625
5.507996	0.400390625
5.509996	0.3955078125
5.511996	0.390625
5.513996	0.400390625
5.515996	0.3955078125
5.517996	0.3955078125
5.519996	0.4052734375
5.521996	0.390625
5.523996	0.3955078125
5.525996	0.4052734375
5.527996	0.3955078125
5.529996	0.3955078125
5.531996	0.400390625
5.533996	0.3955078125
5.535996	0.400390625
5.537996	0.3955078125
5.539996	0.3955078125
5.542	0.3955078125
5.543996	0.400390625
5.546	0.3955078125
5.548	0.400390625
5.549996	0.3955078125
5.551996	0.3955078125
5.553996	0.3955078125
5.555996	0.3955078125
5.557996	0.3955078125
5.559996	0.390625
5.561996	0.3955078125
5.563996	0.400390625
5.565996	0.3955078125
5.567996	0.390625
5.569996	0.3955078125
5.571996	0.390625
5.573996	0.400390625
5.575996	0.400390625
5.577996	0.400390625
5.579996	0.3955078125
5.581996	0.3955078125
5.584	0.390625
5.585996	0.390625
5.588	0.4052734375
5.59	0.400390625
5.591996	0.400390625
5.593996	0.3857421875
5.595996	0.3955078125
5.597996	0.3955078125
5.599996	0.400390625
5.601996	0.3955078125
5.603996	0.3955078125
5.605996	0.390625
5.607996	0.390625
5.609996	0.400390625
5.611996	0.3955078125
5.613996	0.3857421875
5.615996	0.3955078125
5.617996	0.3955078125
5.619996	0.4052734375
5.621996	0.400390625
5.623996	0.400390625
5.625996	0.390625
5.628	0.400390625
5.63	0.3955078125
5.632	0.390625
5.634	0.400390625
5.635996	0.3857421875
5.637996	0.400390625
5.639996	0.400390625
5.641996	0.390625
5.643996	0.400390625
5.645996	0.3955078125
5.647996	0.390625
5.649996	0.390625
5.651996	0.4052734375
5.653996	0.390625
5.655996	0.390625
5.657996	0.390625
5.659996	0.3955078125
5.661996	0.400390625
5.663996	0.400390625
5.665996	0.400390625
5.667996	0.400390625
5.67	0.400390625
5.671996	0.3955078125
5.674	0.390625
5.676	0.3955078125
5.677996	0.400390625
5.679996	0.3955078125
5.681996	0.390625
5.683996	0.390625
5.685996	0.3955078125
5.687996	0.3955078125
5.689996	0.400390625
5.691996	0.400390625
5.693996	0.3955078125
5.695996	0.3955078125
5.697996	0.400390625
5.699996	0.3857421875
5.701996	0.3857421875
5.703996	0.400390625
5.705996	0.3955078125
5.707996	0.3955078125
5.709996	0.390625
5.712	0.400390625
5.713996	0.3955078125
5.716	0.3857421875
5.718	0.3955078125
5.719996	0.3955078125
5.721996	0.390625
5.723996	0.3955078125
5.725996	0.400390625
5.727996	0.400390625
5.729996	0.390625
5.731996	0.400390625
5.733996	0.3955078125
5.735996	0.3955078125
5.737996	0.400390625
5.739996	0.400390625
5.741996	0.400390625
5.743996	0.400390625
5.745996	0.400390625
5.747996	0.3955078125
5.749996	0.3955078125
5.751996	0.3955078125
5.753996	0.400390625
5.756	0.400390625
5.758	0.390625
5.76	0.3955078125
5.762	0.3955078125
5.763996	0.4052734375
5.765996	0.3955078125
5.767996	0.3857421875
5.769996	0.3955078125
5.771996	0.3857421875
5.773996	0.400390625
5.775996	0.3857421875
5.777996	0.3955078125
5.779996	0.400390625
5.781996	0.400390625
5.783996	0.3955078125
5.785996	0.400390625
5.787996	0.3955078125
5.789996	0.400390625
5.791996	0.400390625
5.793996	0.400390625
5.795996	0.400390625
5.798	0.400390625
5.799996	0.390625
5.802	0.3955078125
5.804	0.4052734375
5.805996	0.400390625
5.807996	0.400390625
5.809996	0.390625
5.811996	0.4052734375
5.813996	0.390625
5.815996	0.3955078125
5.817996	0.3857421875
5.819996	0.3955078125
5.821996	0.400390625
5.823996	0.390625
5.825996	0.3955078125
5.827996	0.3955078125
5.829996	0.390625
5.831996	0.3955078125
5.833996	0.400390625
5.835996	0.3955078125
5.837996	0.4052734375
5.84	0.3955078125
5.841996	0.390625
5.844	0.400390625
5.846	0.400390625
5.847996	0.400390625
5.849996	0.3955078125
5.851996	0.400390625
5.853996	0.3857421875
5.855996	0.3955078125
5.857996	0.400390625
5.859996	0.400390625
5.861996	0.390625
5.863996	0.400390625
5.865996	0.390625
5.867996	0.400390625
5.869996	0.400390625
5.871996	0.400390625
5.873996	0.3955078125
5.875996	0.3955078125
5.877996	0.400390625
5.879996	0.3955078125
5.881996	0.400390625
5.884	0.390625
5.886	0.390625
5.888	0.3955078125
5.89	0.390625
5.891996	0.4052734375
5.893996	0.400390625
5.895996	0.3955078125
5.897996	0.400390625
5.899996	0.400390625
5.901996	0.3955078125
5.903996	0.3955078125
5.905996	0.3955078125
5.907996	0.4052734375
5.909996	0.400390625
5.911996	0.390625
5.913996	0.400390625
5.915996	0.3955078125
5.917996	0.400390625
5.919996	0.3955078125
5.921996	0.3857421875
5.923996	0.3955078125
5.926	0.390625
5.927996	0.400390625
5.93	0.3955078125
5.932	0.390625
5.933996	0.400390625
5.935996	0.400390625
5.937996	0.3955078125
5.939996	0.390625
5.941996	0.3955078125
5.943996	0.3955078125
5.945996	0.3857421875
5.947996	0.3955078125
5.949996	0.390625
5.951996	0.3955078125
5.953996	0.3955078125
5.955996	0.3955078125
5.957996	0.4052734375
5.959996	0.3955078125
5.961996	0.3955078125
5.963996	0.3955078125
5.965996	0.390625
5.968	0.400390625
5.969996	0.3955078125
5.972	0.3955078125
5.974	0.3955078125
5.975996	0.400390625
5.977996	0.3955078125
5.979996	0.400390625
5.981996	0.400390625
5.983996	0.4052734375
5.985996	0.3955078125
5.987996	0.3857421875
5.989996	0.3955078125
5.991996	0.3955078125
5.993996	0.3955078125
5.995996	0.400390625
5.997996	0.390625
5.999996	0.3955078125
6.001996	0.3955078125
6.003996	0.3857421875
6.005996	0.390625
6.007996	0.400390625
6.009996	0.3955078125
6.012	0.3955078125
6.014	0.400390625
6.016	0.400390625
6.018	0.400390625
6.019996	0.4052734375
6.021996	0.3955078125
6.023996	0.3955078125
6.025996	0.3955078125
6.027996	0.400390625
6.029996	0.3955078125
6.031996	0.390625
6.033996	0.400390625
6.035996	0.400390625
6.037996	0.3955078125
6.039996	0.3955078125
6.041996	0.400390625
6.043996	0.390625
6.045996	0.400390625
6.047996	0.400390625
6.049996	0.3955078125
6.051996	0.400390625
6.054	0.400390625
6.055996	0.3955078125
6.058	0.3955078125
6.06	0.400390625
6.061996	0.400390625
6.063996	0.390625
6.065996	0.3955078125
6.067996	0.3857421875
6.069996	0.3955078125
6.071996	0.4052734375
6.073996	0.400390625
6.075996	0.3955078125
6.077996	0.390625
6.079996	0.400390625
6.081996	0.3955078125
6.083996	0.3955078125
6.085996	0.390625
6.087996	0.3955078125
6.089996	0.400390625
6.091996	0.3857421875
6.093996	0.390625
6.096	0.3955078125
6.097996	0.3955078125
6.1	0.400390625
6.102	0.390625
6.103996	0.3955078125
6.105996	0.390625
6.107996	0.400390625
6.109996	0.400390625
6.111996	0.400390625
6.113996	0.390625
6.115996	0.400390625
6.117996	0.4052734375
6.119996	0.3955078125
6.121996	0.390625
6.123996	0.390625
6.125996	0.400390625
6.127996	0.3955078125
6.129996	0.390625
6.131996	0.400390625
6.133996	0.400390625
6.135996	0.3857421875
6.137996	0.3955078125
6.14	0.400390625
6.142	0.3955078125
6.144	0.390625
6.146	0.3955078125
6.147996	0.3955078125
6.149996	0.400390625
6.151996	0.3955078125
6.153996	0.3955078125
6.155996	0.390625
6.157996	0.400390625
6.159996	0.3955078125
6.161996	0.400390625
6.163996	0.3955078125
6.165996	0.400390625
6.167996	0.400390625
6.169996	0.400390625
6.171996	0.390625
6.173996	0.390625
6.175996	0.3955078125
6.177996	0.3955078125
6.179996	0.390625
6.182	0.3955078125
6.183996	0.3955078125
6.186	0.400390625
6.188	0.3857421875
6.189996	0.3955078125
6.191996	0.400390625
6.193996	0.4052734375
6.195996	0.3955078125
6.197996	0.400390625
6.199996	0.3955078125
6.201996	0.3857421875
6.203996	0.3955078125
6.205996	0.390625
6.207996	0.400390625
6.209996	0.400390625
6.211996	0.400390625
6.213996	0.4052734375
6.215996	0.3955078125
6.217996	0.3955078125
6.219996	0.4052734375
6.221996	0.400390625
6.224	0.400390625
6.225996	0.3955078125
6.228	0.390625
6.23	0.3955078125
6.231996	0.3955078125
6.233996	0.4052734375
6.235996	0.400390625
6.237996	0.3857421875
6.239996	0.3955078125
6.241996	0.390625
6.243996	0.3955078125
6.245996	0.400390625
6.247996	0.3955078125
6.249996	0.3955078125
6.251996	0.3955078125
6.253996	0.400390625
6.255996	0.400390625
6.257996	0.3955078125
6.259996	0.400390625
6.261996	0.400390625
6.263996	0.3955078125
6.265996	0.400390625
6.268	0.400390625
6.27	0.390625
6.272	0.400390625
6.274	0.3955078125
6.275996	0.400390625
6.277996	0.400390625
6.279996	0.3955078125
6.281996	0.400390625
6.283996	0.3955078125
6.285996	0.400390625
6.287996	0.400390625
6.289996	0.3955078125
6.291996	0.4052734375
6.293996	0.4052734375
6.295996	0.400390625
6.297996	0.3857421875
6.299996	0.390625
6.301996	0.400390625
6.303996	0.3955078125
6.305996	0.400390625
6.307996	0.390625
6.31	0.400390625
6.311996	0.390625
6.314	0.3955078125
6.316	0.3955078125
6.317996	0.400390625
6.319996	0.400390625
6.321996	0.3955078125
6.323996	0.4052734375
6.325996	0.400390625
6.327996	0.3857421875
6.329996	0.400390625
6.331996	0.3955078125
6.333996	0.3955078125
6.335996	0.3857421875
6.337996	0.3955078125
6.339996	0.400390625
6.341996	0.390625
6.343996	0.390625
6.345996	0.3955078125
6.347996	0.3955078125
6.349996	0.390625
6.352	0.390625
6.353996	0.3955078125
6.356	0.400390625
6.358	0.3955078125
6.359996	0.400390625
6.361996	0.3955078125
6.363996	0.3955078125
6.365996	0.400390625
6.367996	0.400390625
6.369996	0.4052734375
6.371996	0.3955078125
6.373996	0.3955078125
6.375996	0.400390625
6.377996	0.3955078125
6.379996	0.3955078125
6.381996	0.3955078125
6.383996	0.400390625
6.385996	0.400390625
6.387996	0.400390625
6.389996	0.400390625
6.391996	0.400390625
6.393996	0.3955078125
6.396	0.400390625
6.398	0.400390625
6.4	0.3955078125
6.402	0.3955078125
6.403996	0.3955078125
6.405996	0.390625
6.407996	0.400390625
6.409996	0.3857421875
6.411996	0.3955078125
6.413996	0.3955078125
6.415996	0.3955078125
6.417996	0.390625
6.419996	0.400390625
6.421996	0.3955078125
6.423996	0.390625
6.425996	0.390625
6.427996	0.3955078125
6.429996	0.400390625
6.431996	0.390625
6.433996	0.390625
6.435996	0.390625
6.438	0.3955078125
6.439996	0.400390625
6.442	0.400390625
6.444	0.400390625
6.445996	0.400390625
6.447996	0.3955078125
6.449996	0.400390625
6.451996	0.3955078125
6.453996	0.3955078125
6.455996	0.400390625
6.457996	0.3955078125
6.459996	0.400390625
6.461996	0.3955078125
6.463996	0.400390625
6.465996	0.3955078125
6.467996	0.400390625
6.469996	0.390625
6.471996	0.400390625
6.473996	0.400390625
6.475996	0.390625
6.477996	0.3955078125
6.48	0.400390625
6.481996	0.400390625
6.484	0.3955078125
6.486	0.3955078125
6.487996	0.4052734375
6.489996	0.400390625
6.491996	0.400390625
6.493996	0.400390625
6.495996	0.390625
6.497996	0.390625
6.499996	0.400390625
6.501996	0.400390625
6.503996	0.3857421875
6.505996	0.3955078125
6.507996	0.390625
6.509996	0.400390625
6.511996	0.400390625
6.513996	0.3955078125
6.515996	0.3955078125
6.517996	0.3955078125
6.519996	0.400390625
6.521996	0.400390625
6.524	0.3955078125
6.526	0.3857421875
6.528	0.390625
6.53	0.400390625
6.531996	0.400390625
6.533996	0.400390625
6.535996	0.3955078125
6.537996	0.3955078125
6.539996	0.3955078125
6.541996	0.390625
6.543996	0.400390625
6.545996	0.390625
6.547996	0.400390625
6.549996	0.3955078125
6.551996	0.390625
6.553996	0.3955078125
6.555996	0.390625
6.557996	0.3955078125
6.559996	0.400390625
6.561996	0.3955078125
6.563996	0.400390625
6.566	0.400390625
6.567996	0.390625
6.57	0.3955078125
6.572	0.3955078125
6.573996	0.400390625
6.575996	0.400390625
6.577996	0.3955078125
6.579996	0.400390625
6.581996	0.390625
6.583996	0.390625
6.585996	0.390625
6.587996	0.390625
6.589996	0.400390625
6.591996	0.3857421875
6.593996	0.400390625
6.595996	0.3955078125
6.597996	0.400390625
6.599996	0.3955078125
6.601996	0.3857421875
6.603996	0.400390625
6.605996	0.390625
6.608	0.400390625
6.609996	0.3955078125
6.612	0.400390625
6.614	0.400390625
6.615996	0.3955078125
6.617996	0.4052734375
6.619996	0.390625
6.621996	0.400390625
6.623996	0.390625
6.625996	0.3955078125
6.627996	0.3955078125
6.629996	0.3955078125
6.631996	0.400390625
6.633996	0.400390625
6.635996	0.3955078125
6.637996	0.4052734375
6.639996	0.400390625
6.641996	0.390625
6.643996	0.3857421875
6.645996	0.3955078125
6.647996	0.3955078125
6.649996	0.4052734375
6.652	0.390625
6.654	0.390625
6.656	0.400390625
6.658	0.3857421875
6.659996	0.4052734375
6.661996	0.400390625
6.663996	0.390625
6.665996	0.3857421875
6.667996	0.400390625
6.669996	0.400390625
6.671996	0.3955078125
6.673996	0.400390625
6.675996	0.400390625
6.677996	0.400390625
6.679996	0.3955078125
6.681996	0.400390625
6.683996	0.3857421875
6.685996	0.400390625
6.687996	0.400390625
6.689996	0.4052734375
6.691996	0.400390625
6.694	0.400390625
6.695996	0.390625
6.698	0.400390625
6.7	0.400390625
6.701996	0.390625
6.703996	0.3955078125
6.705996	0.3955078125
6.707996	0.4052734375
6.709996	0.3955078125
6.711996	0.400390625
6.713996	0.400390625
6.715996	0.400390625
6.717996	0.390625
6.719996	0.400390625
6.721996	0.400390625
6.723996	0.3857421875
6.725996	0.3955078125
6.727996	0.3955078125
6.729996	0.3955078125
6.731996	0.3955078125
6.733996	0.3955078125
6.736	0.400390625
6.737996	0.3955078125
6.74	0.3857421875
6.742	0.400390625
6.743996	0.4052734375
6.745996	0.400390625
6.747996	0.400390625
6.749996	0.400390625
6.751996	0.3955078125
6.753996	0.3955078125
6.755996	0.400390625
6.757996	0.400390625
6.759996	0.3857421875
6.761996	0.400390625
6.763996	0.400390625
6.765996	0.400390625
6.767996	0.390625
6.769996	0.3955078125
6.771996	0.3955078125
6.773996	0.400390625
6.775996	0.3955078125
6.777996	0.3955078125
6.78	0.400390625
6.782	0.400390625
6.784	0.3955078125
6.786	0.3955078125
6.787996	0.400390625
6.789996	0.400390625
6.791996	0.3955078125
6.793996	0.400390625
6.795996	0.3955078125
6.797996	0.3955078125
6.799996	0.400390625
6.801996	0.400390625
6.803996	0.3955078125
6.805996	0.4052734375
6.807996	0.3955078125
6.809996	0.400390625
6.811996	0.390625
6.813996	0.400390625
6.815996	0.400390625
6.817996	0.3955078125
6.819996	0.390625
6.822	0.390625
6.823996	0.3955078125
6.826	0.3955078125
6.828	0.390625
6.829996	0.3955078125
6.831996	0.3955078125
6.833996	0.3955078125
6.835996	0.400390625
6.837996	0.4052734375
6.839996	0.400390625
6.841996	0.400390625
6.843996	0.3955078125
6.845996	0.390625
6.847996	0.3955078125
6.849996	0.3955078125
6.851996	0.3955078125
6.853996	0.3857421875
6.855996	0.400390625
6.857996	0.400390625
6.859996	0.400390625
6.861996	0.3955078125
6.864	0.3955078125
6.865996	0.3955078125
6.868	0.3955078125
6.87	0.3955078125
6.871996	0.400390625
6.873996	0.400390625
6.875996	0.400390625
6.877996	0.3955078125
6.879996	0.400390625
6.881996	0.390625
6.883996	0.390625
6.885996	0.400390625
6.887996	0.390625
6.889996	0.400390625
6.891996	0.3857421875
6.893996	0.4052734375
6.895996	0.3955078125
6.897996	0.400390625
6.899996	0.3955078125
6.901996	0.3955078125
6.903996	0.4052734375
6.905996	0.3955078125
6.908	0.400390625
6.91	0.4052734375
6.912	0.400390625
6.914	0.400390625
6.915996	0.390625
6.917996	0.390625
6.919996	0.3955078125
6.921996	0.400390625
6.923996	0.3955078125
6.925996	0.3955078125
6.927996	0.390625
6.929996	0.3955078125
6.931996	0.400390625
6.933996	0.3955078125
6.935996	0.3955078125
6.937996	0.3955078125
6.939996	0.4052734375
6.941996	0.3955078125
6.943996	0.3857421875
6.945996	0.400390625
6.947996	0.400390625
6.95	0.400390625
6.951996	0.3955078125
6.954	0.390625
6.956	0.3955078125
6.957996	0.400390625
6.959996	0.400390625
6.961996	0.3955078125
6.963996	0.3955078125
6.965996	0.400390625
6.967996	0.3857421875
6.969996	0.3857421875
6.971996	0.400390625
6.973996	0.3955078125
6.975996	0.390625
6.977996	0.3955078125
6.979996	0.400390625
6.981996	0.400390625
6.983996	0.3955078125
6.985996	0.3955078125
6.987996	0.400390625
6.989996	0.400390625
6.992	0.400390625
6.993996	0.3955078125
6.996	0.3955078125
6.998	0.400390625
6.999996	0.3955078125
7.001996	0.3857421875
7.003996	0.400390625
7.005996	0.400390625
7.007996	0.3955078125
7.009996	0.3955078125
7.011996	0.3857421875
7.013996	0.400390625
7.015996	0.390625
7.017996	0.3955078125
7.019996	0.3955078125
7.021996	0.4052734375
7.023996	0.3857421875
7.025996	0.390625
7.027996	0.400390625
7.029996	0.390625
7.031996	0.390625
7.033996	0.390625
7.036	0.400390625
7.038	0.390625
7.04	0.400390625
7.042	0.400390625
7.043996	0.390625
7.045996	0.400390625
7.047996	0.400390625
7.049996	0.400390625
7.051996	0.400390625
7.053996	0.390625
7.055996	0.390625
7.057996	0.400390625
7.059996	0.390625
7.061996	0.390625
7.063996	0.3955078125
7.065996	0.400390625
7.067996	0.3955078125
7.069996	0.3857421875
7.071996	0.3857421875
7.073996	0.3955078125
7.075996	0.390625
7.078	0.3955078125
7.079996	0.400390625
7.082	0.400390625
7.084	0.3955078125
7.085996	0.4052734375
7.087996	0.390625
7.089996	0.400390625
7.091996	0.3955078125
7.093996	0.3955078125
7.095996	0.4052734375
7.097996	0.390625
7.099996	0.3955078125
7.101996	0.400390625
7.103996	0.400390625
7.105996	0.400390625
7.107996	0.400390625
7.109996	0.3955078125
7.111996	0.400390625
7.113996	0.400390625
7.115996	0.3955078125
7.117996	0.3955078125
7.12	0.400390625
7.121996	0.400390625
7.124	0.3955078125
7.126	0.400390625
7.127996	0.390625
7.129996	0.400390625
7.131996	0.400390625
7.133996	0.4052734375
7.135996	0.400390625
7.137996	0.3955078125
7.139996	0.3955078125
7.141996	0.3955078125
7.143996	0.4052734375
7.145996	0.390625
7.147996	0.3955078125
7.149996	0.400390625
7.151996	0.3955078125
7.153996	0.400390625
7.155996	0.400390625
7.157996	0.400390625
7.159996	0.400390625
7.161996	0.400390625
7.164	0.4052734375
7.166	0.400390625
7.168	0.4052734375
7.17	0.3955078125
7.171996	0.3955078125
7.173996	0.3857421875
7.175996	0.390625
7.177996	0.400390625
7.179996	0.400390625
7.181996	0.400390625
7.183996	0.400390625
7.185996	0.400390625
7.187996	0.3955078125
7.189996	0.390625
7.191996	0.400390625
7.193996	0.3955078125
7.195996	0.4052734375
7.197996	0.4052734375
7.199996	0.3955078125
7.201996	0.3955078125
7.203996	0.3955078125
7.206	0.400390625
7.207996	0.390625
7.21	0.400390625
7.212	0.3955078125
7.213996	0.390625
7.215996	0.3955078125
7.217996	0.400390625
7.219996	0.390625
7.221996	0.400390625
7.223996	0.3955078125
7.225996	0.3955078125
7.227996	0.3955078125
7.229996	0.400390625
7.231996	0.3955078125
7.233996	0.390625
7.235996	0.400390625
7.237996	0.3955078125
7.239996	0.3955078125
7.241996	0.400390625
7.243996	0.3955078125
7.245996	0.400390625
7.248	0.400390625
7.249996	0.3955078125
7.252	0.4052734375
7.254	0.400390625
7.255996	0.400390625
7.257996	0.3955078125
7.259996	0.3857421875
7.261996	0.400390625
7.263996	0.390625
7.265996	0.3955078125
7.267996	0.400390625
7.269996	0.400390625
7.271996	0.3955078125
7.273996	0.390625
7.275996	0.400390625
7.277996	0.390625
7.279996	0.3955078125
7.281996	0.400390625
7.283996	0.400390625
7.285996	0.3857421875
7.287996	0.390625
7.289996	0.3955078125
7.292	0.390625
7.294	0.3857421875
7.296	0.41015625
7.298	0.3955078125
7.299996	0.3955078125
7.301996	0.4052734375
7.303996	0.3955078125
7.305996	0.3955078125
7.307996	0.390625
7.309996	0.3955078125
7.311996	0.400390625
7.313996	0.3955078125
7.315996	0.400390625
7.317996	0.3857421875
7.319996	0.400390625
7.321996	0.3857421875
7.323996	0.3955078125
7.325996	0.3955078125
7.327996	0.400390625
7.329996	0.3955078125
7.331996	0.3955078125
7.334	0.3955078125
7.335996	0.3955078125
7.338	0.3857421875
7.34	0.3955078125
7.341996	0.3857421875
7.343996	0.3955078125
7.345996	0.3857421875
7.347996	0.390625
7.349996	0.400390625
7.351996	0.3955078125
7.353996	0.3955078125
7.355996	0.390625
7.357996	0.3955078125
7.359996	0.390625
7.361996	0.400390625
7.363996	0.400390625
7.365996	0.400390625
7.367996	0.400390625
7.369996	0.3955078125
7.371996	0.4052734375
7.373996	0.390625
7.376	0.41015625
7.377996	0.4052734375
7.38	0.3955078125
7.382	0.3955078125
7.383996	0.390625
7.385996	0.390625
7.387996	0.400390625
7.389996	0.390625
7.391996	0.390625
7.393996	0.400390625
7.395996	0.400390625
7.397996	0.390625
7.399996	0.400390625
7.401996	0.3955078125
7.403996	0.3955078125
7.405996	0.400390625
7.407996	0.3955078125
7.409996	0.3955078125
7.411996	0.400390625
7.413996	0.400390625
7.415996	0.390625
7.417996	0.390625
7.42	0.390625
7.422	0.3955078125
7.424	0.390625
7.426	0.390625
7.427996	0.390625
7.429996	0.3955078125
7.431996	0.3955078125
7.433996	0.3857421875
7.435996	0.390625
7.437996	0.390625
7.439996	0.3955078125
7.441996	0.3955078125
7.443996	0.3857421875
7.445996	0.3955078125
7.447996	0.400390625
7.449996	0.400390625
7.451996	0.3955078125
7.453996	0.390625
7.455996	0.390625
7.457996	0.3955078125
7.459996	0.400390625
7.462	0.400390625
7.463996	0.3955078125
7.466	0.3955078125
7.468	0.400390625
7.469996	0.390625
7.471996	0.400390625
7.473996	0.4052734375
7.475996	0.390625
7.477996	0.3955078125
7.479996	0.400390625
7.481996	0.390625
7.483996	0.3857421875
7.485996	0.390625
7.487996	0.390625
7.489996	0.3857421875
7.491996	0.3955078125
7.493996	0.400390625
7.495996	0.3955078125
7.497996	0.3955078125
7.499996	0.3955078125
7.501996	0.390625
7.504	0.3955078125
7.505996	0.400390625
7.508	0.390625
7.51	0.390625
7.511996	0.3955078125
7.513996	0.400390625
7.515996	0.390625
7.517996	0.400390625
7.519996	0.400390625
7.521996	0.3955078125
7.523996	0.390625
7.525996	0.3955078125
7.527996	0.3955078125
7.529996	0.400390625
7.531996	0.400390625
7.533996	0.400390625
7.535996	0.400390625
7.537996	0.400390625
7.539996	0.3955078125
7.541996	0.3955078125
7.543996	0.390625
7.545996	0.3955078125
7.548	0.400390625
7.55	0.400390625
7.552	0.3955078125
7.554	0.3955078125
7.555996	0.3955078125
7.557996	0.3955078125
7.559996	0.400390625
7.561996	0.3955078125
7.563996	0.3955078125
7.565996	0.400390625
7.567996	0.390625
7.569996	0.3955078125
7.571996	0.3955078125
7.573996	0.3955078125
7.575996	0.400390625
7.577996	0.3955078125
7.579996	0.390625
7.581996	0.400390625
7.583996	0.390625
7.585996	0.400390625
7.587996	0.3955078125
7.59	0.4052734375
7.591996	0.3955078125
7.594	0.3955078125
7.596	0.3955078125
7.597996	0.4052734375
7.599996	0.3955078125
7.601996	0.400390625
7.603996	0.400390625
7.605996	0.400390625
7.607996	0.3955078125
7.609996	0.3955078125
7.611996	0.3857421875
7.613996	0.400390625
7.615996	0.3955078125
7.617996	0.4052734375
7.619996	0.3955078125
7.621996	0.3955078125
